2019-04-05 04:15:27,781 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 1}
2019-04-05 04:15:42,780 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 2}
2019-04-05 04:15:57,779 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 3}
2019-04-05 04:16:10,503 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/0.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 4}
2019-04-05 04:16:10,505 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/Header.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 5}
2019-04-05 04:16:10,507 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/Header.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 6}
2019-04-05 04:16:10,512 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/0.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 7}
2019-04-05 04:16:12,779 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 8}
2019-04-05 04:16:12,979 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/1.m4s', u'sr': 236890, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 9}
2019-04-05 04:16:12,984 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/1.m4s', u'sr': 236890, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 10}
2019-04-05 04:16:13,457 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/2.m4s', u'sr': 266519, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 11}
2019-04-05 04:16:13,459 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/2.m4s', u'sr': 266519, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 12}
2019-04-05 04:16:13,487 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/3.m4s', u'sr': 266519, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 13}
2019-04-05 04:16:13,933 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/3.m4s', u'sr': 485791, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 14}
2019-04-05 04:16:15,485 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/Header.m4s', u'sr': 883999, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 15}
2019-04-05 04:16:17,980 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/4.m4s', u'sr': 883999, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 16}
2019-04-05 04:16:17,986 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/4.m4s', u'sr': 883999, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 17}
2019-04-05 04:16:22,983 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/5.m4s', u'sr': 2313768, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 18}
2019-04-05 04:16:22,987 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/5.m4s', u'sr': 2313768, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 19}
2019-04-05 04:16:27,780 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 20}
2019-04-05 04:16:27,978 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/6.m4s', u'sr': 4135810, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 21}
2019-04-05 04:16:27,981 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/6.m4s', u'sr': 4135810, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 22}
2019-04-05 04:16:30,480 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/7.m4s', u'sr': 5379011, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 23}
2019-04-05 04:16:30,482 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/7.m4s', u'sr': 5379011, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 24}
2019-04-05 04:16:35,491 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/8.m4s', u'sr': 6600518, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 25}
2019-04-05 04:16:35,495 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/8.m4s', u'sr': 6600518, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 26}
2019-04-05 04:16:37,989 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/9.m4s', u'sr': 8519107, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 27}
2019-04-05 04:16:37,993 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/9.m4s', u'sr': 8519107, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 28}
2019-04-05 04:16:41,110 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'saving': 0}, 'name': u'register', 'id': 1}
2019-04-05 04:16:42,782 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 31}
2019-04-05 04:16:42,984 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/10.m4s', u'sr': 9930026, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 32}
2019-04-05 04:16:42,987 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/10.m4s', u'sr': 9930026, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 33}
2019-04-05 04:16:44,271 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/0.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 4}
2019-04-05 04:16:44,276 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/Header.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 5}
2019-04-05 04:16:44,279 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/Header.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 6}
2019-04-05 04:16:44,284 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/0.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 7}
2019-04-05 04:16:46,748 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 4}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 236890, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/1.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 8}
2019-04-05 04:16:46,751 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 4}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 236890, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/1.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 9}
2019-04-05 04:16:46,885 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 485791, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/1.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 10}
2019-04-05 04:16:46,889 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 485791, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/2.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 11}
2019-04-05 04:16:46,892 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 485791, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/Header.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 12}
2019-04-05 04:16:46,909 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 485791, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/3.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 13}
2019-04-05 04:16:46,941 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 515419, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/2.m4s', u'sr': 0, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 14}
2019-04-05 04:16:47,995 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/11.m4s', u'sr': 11552821, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 34}
2019-04-05 04:16:49,253 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 545140, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/3.m4s', u'sr': 3008669, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 15}
2019-04-05 04:16:50,488 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/12.m4s', u'sr': 12937387, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 35}
2019-04-05 04:16:50,490 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/11.m4s', u'sr': 12937387, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 36}
2019-04-05 04:16:51,769 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 545140, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/4.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 16}
2019-04-05 04:16:51,773 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 545140, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/4.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 17}
2019-04-05 04:16:52,984 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/12.m4s', u'sr': 14885249, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 37}
2019-04-05 04:16:55,482 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/13.m4s', u'sr': 14914902, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 38}
2019-04-05 04:16:55,487 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/13.m4s', u'sr': 14914902, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 39}
2019-04-05 04:16:56,113 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'saving': 29.61828001497329}, 'name': u'register', 'id': 18}
2019-04-05 04:16:56,771 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 1974909, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/5.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 19}
2019-04-05 04:16:56,780 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 1974909, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/5.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 20}
2019-04-05 04:16:57,783 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'saving': 0}, 'name': u'register', 'id': 40}
2019-04-05 04:16:57,986 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/14.m4s', u'sr': 16550135, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 41}
2019-04-05 04:16:59,248 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 3796951, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/6.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 21}
2019-04-05 04:16:59,251 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 3796951, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/6.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 22}
2019-04-05 04:17:00,486 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/14.m4s', u'sr': 16579842, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 42}
2019-04-05 04:17:02,992 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/15.m4s', u'sr': 17936224, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 43}
2019-04-05 04:17:02,996 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/15.m4s', u'sr': 17936224, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 44}
2019-04-05 04:17:04,249 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 5040152, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/7.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 23}
2019-04-05 04:17:04,252 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 5040152, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/7.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 24}
2019-04-05 04:17:05,484 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/16.m4s', u'sr': 19244602, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 45}
2019-04-05 04:17:05,487 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/16.m4s', u'sr': 19244602, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 46}
2019-04-05 04:17:07,812 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'c5885229-5841-44e8-8d0b-386b3b398f50', u'saving': 0}, 'name': u'register', 'id': 1}
2019-04-05 04:17:09,259 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5, u'c5885229-5841-44e8-8d0b-386b3b398f50': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 6261659, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/8.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 27}
2019-04-05 04:17:09,263 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'1c651520-0adb-4c48-9ebb-13509fc80d55': 5, u'c5885229-5841-44e8-8d0b-386b3b398f50': 3}, u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'p2psssss': 6261659, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/8.m4s', u'sr': 4692962, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 28}
2019-04-05 04:17:10,489 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3, u'c5885229-5841-44e8-8d0b-386b3b398f50': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video1/17.m4s', u'sr': 20854543, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 49}
2019-04-05 04:17:10,492 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3, u'c5885229-5841-44e8-8d0b-386b3b398f50': 3}, u'guid': u'1c651520-0adb-4c48-9ebb-13509fc80d55', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/audio/17.m4s', u'sr': 20854543, u'remoteguids': u'source'}, 'name': u'debugging', 'id': 50}
2019-04-05 04:17:11,113 DEBUG [hive:134]: Handle register: {'msg': {u'guid': u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff', u'saving': 63.5447364297843}, 'name': u'register', 'id': 29}
2019-04-05 04:17:11,584 DEBUG [hive:131]: handle debugging: {'msg': {u'prior': {u'a4805aa4-4f4b-4baa-ba25-e2183ed603ff': 3, u'1c651520-0adb-4c48-9ebb-13509fc80d55': 3}, u'guid': u'c5885229-5841-44e8-8d0b-386b3b398f50', u'p2psssss': 0, u'fragIID': u'http://dash.edgesuite.net/envivio/dashpr/clear/video5/0.m4s', u'sr': 0, u'remoteguids': u'1c651520-0adb-4c48-9ebb-13509fc80d55'}, 'name': u'debugging', 'id': 6}
